-56.48,32.18,60.15,-141.56,192.94,111.15,1.81,12.58,-3.89,-12.00,-1.00,-4.00
-56.49,32.21,60.13,-141.56,195.04,112.20,1.78,12.47,-3.94,-7.00,-1.00,-4.00
-56.51,32.20,60.12,-140.51,193.99,112.20,1.86,12.47,-3.83,-6.00,-4.00,-1.00
-56.53,32.19,60.08,-140.51,195.04,111.15,1.86,12.61,-3.92,-12.00,-5.00,-1.00
-56.52,32.18,60.09,-140.51,195.04,110.10,1.75,12.56,-3.83,-14.00,-1.00,-4.00
-56.50,32.17,60.12,-141.56,193.99,111.15,1.83,12.50,-3.75,-12.00,-2.00,-3.00
-56.50,32.19,60.12,-141.56,192.94,110.10,1.81,12.50,-3.86,-3.00,-5.00,-1.00
-56.50,32.22,60.12,-140.51,195.04,112.20,1.78,12.47,-3.83,-10.00,-4.00,0.00
-56.52,32.19,60.09,-139.46,197.13,111.15,1.81,12.53,-3.81,-21.00,-4.00,-2.00
-56.49,32.14,60.13,-140.51,195.04,110.10,1.78,12.58,-3.86,-10.00,-3.00,-3.00
-56.48,32.14,60.16,-141.56,193.99,111.15,1.78,12.44,-3.81,-7.00,-3.00,-3.00
-56.49,32.16,60.15,-141.56,195.04,112.20,1.89,12.53,-3.78,-13.00,-3.00,-2.00
-56.49,32.16,60.13,-140.51,193.99,112.20,1.78,12.58,-3.83,-9.00,-3.00,-2.00
-56.51,32.15,60.10,-140.51,195.04,109.05,1.81,12.56,-3.83,-7.00,-4.00,-2.00
-56.48,32.15,60.16,-141.56,193.99,111.15,1.83,12.53,-3.86,-4.00,-6.00,0.00
-56.49,32.17,60.16,-140.51,192.94,109.05,1.86,12.53,-3.86,-5.00,-5.00,-1.00
-56.48,32.19,60.18,-139.46,193.99,112.20,1.81,12.53,-3.83,-8.00,-5.00,-1.00
-56.49,32.16,60.15,-141.56,193.99,111.15,1.83,12.58,-3.89,-9.00,-2.00,-2.00
-56.50,32.18,60.14,-142.61,195.04,110.10,1.78,12.56,-3.83,-12.00,-3.00,-5.00
-56.49,32.21,60.16,-140.51,193.99,109.05,1.89,12.56,-3.78,-8.00,-5.00,-3.00
-56.46,32.21,60.20,-140.51,195.04,110.10,1.83,12.61,-3.81,-10.00,-5.00,0.00
-56.45,32.20,60.22,-140.51,193.99,112.20,1.89,12.56,-3.83,-12.00,-5.00,0.00
-56.46,32.19,60.18,-140.51,195.04,111.15,1.75,12.47,-3.78,-6.00,-3.00,-4.00
-56.46,32.18,60.18,-142.61,196.08,111.15,1.72,12.56,-3.92,-16.00,0.00,-5.00
-56.46,32.20,60.18,-140.51,193.99,114.29,1.86,12.50,-3.83,-17.00,-1.00,-7.00
-56.51,32.18,60.10,-139.46,195.04,112.20,1.81,12.47,-3.86,-6.00,-6.00,-1.00
-56.52,32.13,60.08,-141.56,195.04,111.15,1.83,12.53,-3.86,-12.00,-5.00,0.00
-56.51,32.15,60.08,-142.61,192.94,110.10,1.81,12.58,-3.83,-17.00,-2.00,-6.00
-56.51,32.21,60.10,-142.61,195.04,111.15,1.78,12.53,-3.83,-5.00,-2.00,-4.00
-56.51,32.23,60.12,-141.56,193.99,111.15,1.78,12.50,-3.75,-2.00,-4.00,-2.00
-56.51,32.24,60.11,-140.51,192.94,109.05,1.83,12.53,-3.86,-13.00,-6.00,0.00
-56.50,32.25,60.13,-139.46,196.08,112.20,1.86,12.56,-3.83,-14.00,-6.00,-2.00
-56.50,32.19,60.13,-139.46,193.99,111.15,1.78,12.47,-3.83,-5.00,-4.00,-2.00
-56.50,32.17,60.13,-141.56,193.99,110.10,1.72,12.47,-3.83,-3.00,-3.00,-2.00
-56.50,32.20,60.15,-140.51,193.99,111.15,1.81,12.50,-3.86,-11.00,-2.00,-3.00
-56.51,32.19,60.13,-140.51,195.04,113.25,1.81,12.47,-3.83,-12.00,-4.00,-1.00
-56.53,32.16,60.09,-140.51,195.04,111.15,1.78,12.47,-3.86,-9.00,-5.00,-2.00
-56.53,32.15,60.10,-140.51,195.04,110.10,1.75,12.56,-3.83,-9.00,-3.00,-4.00
-56.52,32.15,60.13,-141.56,192.94,111.15,1.75,12.47,-3.83,-13.00,-2.00,-5.00
-56.54,32.18,60.11,-140.51,192.94,111.15,1.72,12.47,-3.81,-8.00,-4.00,-4.00
-56.55,32.19,60.09,-141.56,193.99,112.20,1.89,12.50,-3.86,-12.00,-4.00,-3.00
-56.56,32.20,60.06,-141.56,195.04,112.20,1.78,12.56,-3.86,-10.00,-2.00,-3.00
-56.57,32.20,60.06,-141.56,192.94,111.15,1.83,12.56,-3.78,-3.00,-6.00,-1.00
-56.58,32.22,60.05,-139.46,193.99,111.15,1.81,12.50,-3.78,-8.00,-4.00,-1.00
-56.57,32.20,60.04,-141.56,193.99,111.15,1.83,12.47,-3.86,-15.00,-3.00,-4.00
-56.57,32.21,60.04,-140.51,193.99,113.25,1.83,12.56,-3.86,-14.00,-3.00,-4.00
-56.60,32.19,59.99,-142.61,193.99,109.05,1.83,12.47,-3.81,-6.00,-6.00,-3.00
